Rest. Name,review
Indian Room,"Visited for my partners birthday. Food was on point as was the customer service. Thali was delicious & recommended as it is a selection of curries, rice, Naan & raita. An extra special touch was the surprise cake & candle brought out to us. A...
"
Indian Room,"My family and I always get Indian room on a Saturday, and I have to say every takeaway keeps getting better and better. There is so much flavour and you’re definitely getting your money’s worth! Also as a bonus, I work within the NHS and...
"
Indian Room,"This was outrageously good and we were very lucky to get a table without a booking. The starters were immaculately presented and the curry’s were well spiced but not over bearing.

The service was attentive and friendly and the only thing I can say here...
"
Indian Room,"Perfect service, lovely atmosphere and great food. We came on a Tuesday and it was really busy but the service was on point. We had the ‘non vegetarian’ starter platter and it was gorgeous - Would definitely recommend and will definitely come again
"
Indian Room,"Chicken tikka starter was very tasty, and thali veg main also got rave reviews from my partner. Oh an i normally don't like the oilyness of onion bhajis but the ones here are so good. Crispy and tasty. 100% recommend if you're in the area
"
Indian Room,"Best Indian in London. Amazing hospitality and service. The meal was wonderful, the prawn purée to start was delicious and melted in the mouth. The lamb hara masala for main was bewitching, the perfect blend, not too much to the hot side but spicy enough...
"
Indian Room,"Indian Room is a wonderful magical dining experience. The candlelit warmth of the space greets you along with the aroma of herbs and spices. The smiles and kindness of the staff say it all. There is an exceptional choice of starters and main courses. I...
"
Indian Room,"The best Indian in Balham. The food is so tasty, fresh and big portions! You get your money’s worth here. The staff are so kind and always deliver your food as fast as they can. And the best thing about them is that they’re still...
"
Indian Room,"The staff are nice. The food was okay, I don't even know if there was the discount applied to my food as we left in hurry. We saw a mouse in the kitchen area coming from the drinks fridge. We told staff and the guy...
"
Indian Room,"A brilliant atmosphere. Warm staff. But the food is the star of the show.

Bold flavours and a brilliant menu. Every dish is just a little bit better than every where else. Food tastes fresh and they are generous without being a buffet. 

Welcome prices...
"
Indian Room,"Thanks everyone at The Indian Room - we've just had the loveliest birthday dinner for my sister. The food was incredible and service so friendly and helpful, and made a real effort to make it special. Strongly recommend to anyone looking for a great Indian...
"
Indian Room,"The best restaurant I’ve been to in London. The service was incredible, the food has insane flavour and the vibe was perfect. It was our first time visiting and they really looked after us with a free round of drinks and knocked £30 off the...
"
Indian Room,"Visited here for the first time. Being of South Asian background I can be really picky with Indian restaurants. But honestly the food here was really well made and presented. I definitely will be visiting again. Very tasty food and great service.
"
Indian Room,"The food was delicious, we particularly enjoyed the peshwari nan. This is our third time here and the food is always amazing. Our waiter Ali was so friendly and the service overall was excellent and efficient. We'll definitely be back.
"
Indian Room,"Indian Room is our go to for eat in or take-away. The food is great, reasonably priced (they also very kindly offer NHS 50% discount) and the staff are always polite. Hands down the best curry South of the river!
"
Indian Room,"Wonderful food, great service and all round perfect! Highly recommend this restaurant.  It is conveniently location near Balham Station and parking was easy as its free from 5.30pm on the side roads. This is my favourite Indian
"
Indian Room,"I've visited this restaurant a number of times ver the years because the quality of food, atmosphere and staff never fail.
This time we ordered a number of vegetable sides along with lamb dhansak and paneer makhani....all were absolutely delicious! I can't wait for my...
"
